category,document_name,main_category,sub_category,detail_category,related_law,clause_count_approx,text_length,file_path
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0164,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 상법, 민법",87,4190,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0164.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0129,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 민법, 상가건물 임대차보호법 시행령",20,990,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0129.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0105,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 상법, 부동산 거래신고 등에 관한 법률",91,5434,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0105.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0086,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 민법, 상가건물 임대차보호법 시행령",40,1886,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0086.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0075,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 주택임대차보호법, 상법",40,1160,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0075.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0085,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 상법, 부동산 거래신고 등에 관한 법률",83,5319,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0085.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0102,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 부동산 거래신고 등에 관한 법률, 민법",80,4916,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0102.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0112,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 부동산 거래신고 등에 관한 법률, 공인중개사법",24,1047,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0112.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0074,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 민법",80,5457,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0074.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0097,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 민법, 상가건물 임대차보호법 시행령",48,2609,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0097.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0145,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 부동산 거래신고 등에 관한 법률, 부동산 거래신고 등에 관한 법률 시행령",85,5888,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0145.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0137,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"부동산 거래신고 등에 관한 법률, 부동산 거래신고 등에 관한 법률 시행령, 국토의 계획 및 이용에 관한 법률",26,870,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0137.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0144,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 민법, 부동산 거래신고 등에 관한 법률",37,2711,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0144.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0117,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 민법, 부동산 거래신고 등에 관한 법률",24,1181,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0117.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0092,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 상법, 민법",26,1693,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0092.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0109,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 민법, 부동산 거래신고 등에 관한 법률",77,3930,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0109.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0134,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 민법, 부동산 거래신고 등에 관한 법률",91,4556,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0134.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0099,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 상법, 민법",47,2469,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0099.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0106,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 상법, 민법",92,6271,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0106.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0115,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 민법, 상법",93,4730,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0115.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0139,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 민법, 상가건물 임대차보호법 시행령",54,2042,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0139.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0095,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 민법, 상가건물 임대차보호법 시행령",58,2741,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0095.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0118,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 상법, 민법",42,1984,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0118.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0128,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 상법, 부동산 거래신고 등에 관한 법률",146,7940,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0128.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0100,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 민법, 부동산 거래신고 등에 관한 법률",48,2468,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0100.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0130,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 주택임대차보호법, 상법",24,1389,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0130.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0150,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 상법, 민법",63,3567,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0150.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0116,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 민법, 부동산 거래신고 등에 관한 법률",123,7407,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0116.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0127,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 민법, 상가건물 임대차보호법 시행령",141,7459,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0127.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0131,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 민법, 상가건물 임대차보호법 시행령",85,4376,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0131.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0141,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 민법, 부동산 거래신고 등에 관한 법률",32,1911,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0141.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0121,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 민법, 상가건물 임대차보호법 시행령",62,3231,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0121.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0123,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 민법, 소득세법",78,3927,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0123.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0135,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 정보통신산업 진흥법, 상법",81,4077,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0135.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0122,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 민법",57,2803,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0122.txt
부동산매매_임대차_부동산임대,상업용부동산임대계약서_0154,부동산매매_임대차,부동산임대,상업용부동산임대계약서,"상가건물 임대차보호법, 민법, 상가건물 임대차보호법 시행령",44,2587,부동산매매_임대차_부동산임대/상업용부동산임대계약서_0154.txt
